Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_6,90.0,8.0,1,0,2,2.09,0.1522613402977856
Sample_6,90.0,8.0,1,0,2,2.1,0.14960188114172
Sample_6,90.0,8.0,1,0,2,2.11,0.1471187210487369
Sample_6,90.0,8.0,1,0,2,2.12,0.1448154832092019
Sample_6,90.0,8.0,1,0,2,2.13,0.142694309356292
Sample_6,90.0,8.0,1,0,2,2.14,0.1407558689551517
Sample_6,90.0,8.0,1,0,2,2.15,0.1389993965118957
Sample_6,90.0,8.0,1,0,2,2.16,0.1374227536657115
Sample_6,90.0,8.0,1,0,2,2.17,0.1360225122338206
Sample_6,90.0,8.0,1,0,2,2.18,0.134794054041651
