Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_6,90.0,8.0,1,0,2,2.44,0.13470304655741006
Sample_6,90.0,8.0,1,0,2,3.16,0.06775571911353213
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,1.5,0.4947627082557812
Sample_6,90.0,8.0,1,0,2,1.76,0.29187675497934096
Sample_6,90.0,8.0,1,0,2,3.42,0.07730330197120165
Sample_6,90.0,8.0,1,0,2,1.34,0.555518866760597
Sample_6,90.0,8.0,1,0,2,1.44,0.5298529720067623
Sample_6,90.0,8.0,1,0,2,1.5,0.4947627082557812
Sample_6,90.0,8.0,1,0,2,1.86,0.24192811437079614
Sample_6,90.0,8.0,1,0,2,1.38,0.5497076929917769
Sample_6,90.0,8.0,1,0,2,1.2,0.5619491728175147
Sample_6,90.0,8.0,1,0,2,1.41,0.5416568912510796
Sample_7,140.0,2.0,1,1,2,1.88,0.2537479459882581
Sample_7,140.0,2.0,1,1,2,1.2,0.26409123105883753
Sample_7,140.0,2.0,1,1,2,1.5,0.2838037468253277
Sample_7,140.0,2.0,1,1,2,2.62,0.4598276975582365
Sample_7,140.0,2.0,1,1,2,2.8,0.42346557801188894
Sample_7,140.0,2.0,1,1,2,3.24,0.3895047523922065
Sample_7,140.0,2.0,1,1,2,3.12,0.3812038942868952
Sample_7,140.0,2.0,1,1,2,1.4,0.29893479249035854
Sample_7,140.0,2.0,1,1,2,1.14,0.23464122175339283
Sample_7,140.0,2.0,1,1,2,1.36,0.29960956970427177
Sample_7,140.0,2.0,1,1,2,1.22,0.272055318878285
Sample_7,140.0,2.0,1,1,2,1.16,0.2453186804106827
Sample_7,140.0,2.0,1,1,2,1.72,0.23056841536629408
Sample_7,140.0,2.0,1,1,2,2.06,0.3461263983622236
Sample_7,140.0,2.0,1,1,2,1.26,0.28495662243723985
Sample_7,140.0,2.0,1,1,2,1.64,0.24576891648821222
Sample_7,140.0,2.0,1,1,2,2.36,0.4446569957905531
Sample_7,140.0,2.0,1,1,2,2.16,0.3908730435057305
Sample_7,140.0,2.0,1,1,2,1.44,0.2949775280803088
Sample_7,140.0,2.0,1,1,2,2.54,0.46428573449798016
Sample_7,140.0,2.0,1,1,2,2.14,0.3830969088471968
Sample_7,140.0,2.0,1,1,2,2.6,0.46177464439629823
Sample_7,140.0,2.0,1,1,2,2.84,0.4131163367116816
Sample_7,140.0,2.0,1,1,2,3.24,0.3895047523922065
Sample_7,140.0,2.0,1,1,2,3.46,0.3586312588650034
Sample_7,140.0,2.0,1,1,2,3.82,0.15069741175183204
Sample_7,140.0,2.0,1,1,2,2.22,0.41092908671770434
Sample_7,140.0,2.0,1,1,2,2.7,0.44711876749899276
Sample_7,140.0,2.0,1,1,2,2.06,0.3461263983622236
Sample_7,140.0,2.0,1,1,2,2.58,0.4631744229959041
Sample_7,140.0,2.0,1,1,2,1.54,0.2737123035012639
Sample_7,140.0,2.0,1,1,2,3.45,0.36205195096002835
Sample_7,140.0,2.0,1,1,2,2.64,0.4573558159166968
Sample_7,140.0,2.0,1,1,2,3.04,0.3796149045846483
Sample_7,140.0,2.0,1,1,2,3.26,0.3900781197002704
Sample_7,140.0,2.0,1,1,2,3.62,0.2793748347824049
Sample_7,140.0,2.0,1,1,2,2.04,0.335615809701607
Sample_7,140.0,2.0,1,1,2,3.74,0.2012305576858042
Sample_7,140.0,2.0,1,1,2,2.68,0.45096231250991936
Sample_7,140.0,2.0,1,1,2,3.28,0.39013536563198015
Sample_7,140.0,2.0,1,1,2,1.16,0.2453186804106827
Sample_7,140.0,2.0,1,1,2,1.5,0.2838037468253277
Sample_7,140.0,2.0,1,1,2,1.76,0.22872969751890648
Sample_7,140.0,2.0,1,1,2,3.12,0.3812038942868952
Sample_7,140.0,2.0,1,1,2,1.54,0.2737123035012639
Sample_7,140.0,2.0,1,1,2,2.38,0.4483848125672783
Sample_7,140.0,2.0,1,1,2,2.78,0.42858921761325797
Sample_7,140.0,2.0,1,1,2,1.35,0.29922608624013197
Sample_7,140.0,2.0,1,1,2,1.46,0.29188955073271877
Sample_7,140.0,2.0,1,1,2,2.12,0.37472280867480406
Sample_7,140.0,2.0,1,1,2,2.8,0.42346557801188894
Sample_7,140.0,2.0,1,1,2,2.96,0.38710585109677365
Sample_7,140.0,2.0,1,1,2,3.16,0.3841012646654834
Sample_7,140.0,2.0,1,1,2,3.28,0.39013536563198015
Sample_7,140.0,2.0,1,1,2,2.52,0.46399693810981196
Sample_7,140.0,2.0,1,1,2,2.34,0.44065824466723696
Sample_7,140.0,2.0,1,1,2,2.04,0.335615809701607
Sample_7,140.0,2.0,1,1,2,2.38,0.4483848125672783
Sample_7,140.0,2.0,1,1,2,2.06,0.3461263983622236
Sample_7,140.0,2.0,1,1,2,2.52,0.46399693810981196
Sample_7,140.0,2.0,1,1,2,3.54,0.32435485456430035
Sample_7,140.0,2.0,1,1,2,2.42,0.454912460552879
Sample_7,140.0,2.0,1,1,2,2.18,0.3980751440318626
Sample_7,140.0,2.0,1,1,2,3.26,0.3900781197002704
Sample_7,140.0,2.0,1,1,2,2.12,0.37472280867480406
Sample_7,140.0,2.0,1,1,2,0.92,0.0975517680091636
Sample_7,140.0,2.0,1,1,2,1.26,0.28495662243723985
Sample_7,140.0,2.0,1,1,2,2.3,0.43189824357745366
Sample_7,140.0,2.0,1,1,2,2.36,0.4446569957905531
Sample_7,140.0,2.0,1,1,2,2.38,0.4483848125672783
Sample_7,140.0,2.0,1,1,2,2.46,0.4599467969866015
Sample_7,140.0,2.0,1,1,2,2.6,0.46177464439629823
Sample_7,140.0,2.0,1,1,2,2.94,0.39044479974111235
Sample_7,140.0,2.0,1,1,2,1.4,0.29893479249035854
Sample_7,140.0,2.0,1,1,2,2.54,0.46428573449798016
Sample_7,140.0,2.0,1,1,2,2.89,0.40081760965582586
Sample_7,140.0,2.0,1,1,2,3.22,0.38850910251372867
Sample_7,140.0,2.0,1,1,2,3.1,0.38013236921329624
Sample_7,140.0,2.0,1,1,2,2.84,0.4131163367116816
Sample_7,140.0,2.0,1,1,2,3.5,0.3429913249861659
Sample_7,140.0,2.0,1,1,2,3.56,0.3139959942037472
Sample_7,140.0,2.0,1,1,2,2.56,0.4640130894231019
Sample_7,140.0,2.0,1,1,2,2.35,0.4426902157546458
Sample_7,140.0,2.0,1,1,2,1.1,0.21117817120548754
Sample_7,140.0,2.0,1,1,2,2.5,0.46316079639765634
Sample_7,140.0,2.0,1,1,2,1.64,0.24576891648821222
Sample_7,140.0,2.0,1,1,2,1.2,0.26409123105883753
Sample_7,140.0,2.0,1,1,2,3.06,0.3792600363476695
Sample_7,140.0,2.0,1,1,2,3.56,0.3139959942037472
Sample_7,140.0,2.0,1,1,2,3.48,0.35119843364873193
Sample_7,140.0,2.0,1,1,2,2.3,0.43189824357745366
Sample_7,140.0,2.0,1,1,2,3.28,0.39013536563198015
Sample_7,140.0,2.0,1,1,2,2.98,0.3843221707591713
Sample_7,140.0,2.0,1,1,2,2.06,0.3461263983622236
Sample_7,140.0,2.0,1,1,2,2.88,0.40316471210407717
Sample_7,140.0,2.0,1,1,2,3.28,0.39013536563198015
Sample_7,140.0,2.0,1,1,2,2.74,0.4383735350093001
Sample_7,140.0,2.0,1,1,2,3.64,0.26688122438867606
Sample_7,140.0,2.0,1,1,2,3.84,0.13906211098689453
Sample_7,140.0,2.0,1,1,2,2.22,0.41092908671770434
Sample_7,140.0,2.0,1,1,2,2.9,0.398547967167289
Sample_7,140.0,2.0,1,1,2,2.85,0.41056518907527806
Sample_7,140.0,2.0,1,1,2,3.4,0.3761510836071018
Sample_7,140.0,2.0,1,1,2,3.6,0.29144226154363867
Sample_7,140.0,2.0,1,1,2,1.1,0.21117817120548754
Sample_7,140.0,2.0,1,1,2,3.5,0.3429913249861659
Sample_7,140.0,2.0,1,1,2,2.0,0.31376283013617845
Sample_7,140.0,2.0,1,1,2,4.08,0.04463457738766055
Sample_7,140.0,2.0,1,1,2,3.32,0.3883971694752221
Sample_7,140.0,2.0,1,1,2,3.7,0.22773736175005221
Sample_7,140.0,2.0,1,1,2,2.62,0.4598276975582365
Sample_7,140.0,2.0,1,1,2,3.4,0.3761510836071018
Sample_7,140.0,2.0,1,1,2,2.74,0.4383735350093001
Sample_7,140.0,2.0,1,1,2,1.56,0.26816814071393547
Sample_7,140.0,2.0,1,1,2,1.8,0.23188292615631506
Sample_7,140.0,2.0,1,1,2,2.0,0.31376283013617845
Sample_8,90.0,8.0,1,1,2,3.28,0.2702743473052973
Sample_8,90.0,8.0,1,1,2,5.86,0.09844912199017244
Sample_8,90.0,8.0,1,1,2,2.14,0.13029224197461575
Sample_8,90.0,8.0,1,1,2,2.42,0.17053119758239985
Sample_8,90.0,8.0,1,1,2,5.38,0.15590380809941312
Sample_8,90.0,8.0,1,1,2,4.38,0.26222693426914656
Sample_8,90.0,8.0,1,1,2,5.12,0.21174299836786098
Sample_8,90.0,8.0,1,1,2,2.85,0.24656114424056177
Sample_8,90.0,8.0,1,1,2,4.78,0.26840657475137697
Sample_8,90.0,8.0,1,1,2,3.44,0.26278030592422896
Sample_8,90.0,8.0,1,1,2,3.16,0.2715873135556022
Sample_8,90.0,8.0,1,1,2,3.12,0.27078312878308647
Sample_8,90.0,8.0,1,1,2,2.48,0.18103199001466036
